amount,failure_type,payment_method,customer_history,retry_number,time_since_failure_hours,card_issuer,is_recoverable
23543.24,soft_decline,card,good,3,63,HDFC,0
22827.73,soft_decline,card,medium,2,70,HDFC,0
29149.03,soft_decline,netbanking,bad,1,48,Axis,0
17902.85,timeout,netbanking,medium,1,19,SBI,1
8297.1,soft_decline,card,medium,3,28,None,0
25235.6,hard_decline,card,good,1,9,None,0
41527.12,soft_decline,netbanking,good,1,8,Axis,1
33234.21,hard_decline,card,good,2,70,Axis,0
16984.56,timeout,card,medium,3,62,None,1
46782.6,hard_decline,card,bad,2,32,None,0
45619.16,hard_decline,card,bad,1,23,ICICI,0
10546.49,soft_decline,card,medium,1,31,HDFC,1
2066.94,soft_decline,card,bad,3,3,None,0
37091.3,soft_decline,upi,medium,3,61,ICICI,1
41397.75,hard_decline,netbanking,medium,2,21,None,0
48396.44,hard_decline,netbanking,good,3,22,Axis,0
44502.84,duplicate,card,medium,1,25,ICICI,0
30066.68,soft_decline,card,good,2,48,None,1
26549.61,hard_decline,upi,medium,2,43,Axis,0
1489.27,hard_decline,upi,bad,3,21,SBI,0
12408.16,hard_decline,card,good,3,66,ICICI,0
23034.78,timeout,card,good,1,41,None,1
31462.34,soft_decline,card,good,2,51,None,0
27906.87,soft_decline,card,medium,2,16,HDFC,0
37157.54,timeout,card,good,2,13,None,1
14060.37,soft_decline,netbanking,medium,2,63,HDFC,1
28291.14,soft_decline,card,medium,1,44,ICICI,1
4498.3,soft_decline,netbanking,medium,1,63,None,1
20741.91,soft_decline,netbanking,good,1,29,None,0
37533.03,timeout,card,bad,3,12,Axis,0
34700.7,soft_decline,upi,medium,1,25,Axis,0
49533.07,hard_decline,upi,bad,1,31,HDFC,0
13966.77,hard_decline,card,bad,1,45,ICICI,0
24959.65,hard_decline,card,medium,1,50,ICICI,0
16543.57,duplicate,upi,good,3,33,HDFC,0
22086.1,soft_decline,upi,medium,2,27,None,1
42861.81,duplicate,upi,medium,2,18,ICICI,0
34242.03,hard_decline,card,medium,3,47,Axis,1
44133.82,timeout,card,good,1,71,HDFC,0
10255.2,hard_decline,card,good,2,33,HDFC,0
43680.72,hard_decline,card,medium,2,15,HDFC,0
3082.14,timeout,upi,good,2,70,None,0
44441.1,timeout,netbanking,bad,2,26,Axis,1
16520.78,soft_decline,upi,good,1,50,ICICI,1
15797.92,soft_decline,upi,medium,2,53,SBI,0
25653.22,hard_decline,upi,bad,3,16,Axis,0
47040.44,duplicate,upi,bad,3,71,None,0
2484.29,soft_decline,upi,medium,2,67,None,1
17676.33,timeout,card,good,1,0,HDFC,1
42842.94,timeout,netbanking,good,2,13,ICICI,1
19863.12,timeout,card,medium,2,6,SBI,1
10037.93,hard_decline,card,medium,2,63,HDFC,0
21297.23,hard_decline,card,medium,3,71,Axis,0
19339.07,duplicate,card,good,3,7,None,0
45779.27,timeout,upi,bad,1,53,ICICI,1
38120.53,timeout,card,good,2,23,None,0
25305.27,soft_decline,netbanking,medium,2,54,ICICI,0
49419.69,timeout,card,bad,2,0,SBI,1
23317.35,soft_decline,card,medium,2,71,ICICI,1
3006.07,soft_decline,card,medium,3,68,ICICI,0
13187.49,timeout,upi,good,1,31,ICICI,1
21859.92,hard_decline,netbanking,bad,3,0,HDFC,0
7929.44,timeout,card,good,2,65,SBI,1
47383.5,soft_decline,card,medium,3,41,None,0
38365.76,hard_decline,netbanking,bad,1,8,None,0
13487.53,hard_decline,card,good,2,23,ICICI,0
29581.15,hard_decline,card,bad,2,18,Axis,0
36100.31,soft_decline,card,bad,3,50,None,1
47069.82,timeout,card,medium,3,1,None,0
44093.6,timeout,card,medium,3,9,SBI,1
25808.09,soft_decline,card,bad,1,68,HDFC,0
38755.17,soft_decline,netbanking,medium,1,5,Axis,0
28151.02,timeout,upi,bad,1,61,None,1
27679.92,timeout,netbanking,medium,2,65,None,1
5825.62,timeout,upi,good,2,7,None,0
6394.27,timeout,upi,good,3,67,HDFC,1
26523.73,soft_decline,upi,good,2,58,None,1
13516.19,soft_decline,netbanking,good,1,49,HDFC,1
1149.74,soft_decline,card,good,2,35,None,1
36169.68,soft_decline,card,medium,3,7,ICICI,0
1721.08,timeout,upi,good,3,16,Axis,0
29804.31,soft_decline,netbanking,bad,3,58,ICICI,0
27005.77,duplicate,netbanking,bad,3,7,HDFC,0
48443.85,timeout,upi,medium,2,42,ICICI,1
24262.24,timeout,card,medium,3,62,SBI,1
3273.71,duplicate,card,good,2,11,None,0
27629.23,hard_decline,netbanking,medium,3,55,ICICI,0
42070.7,timeout,card,medium,3,48,HDFC,1
49842.78,soft_decline,card,bad,2,51,HDFC,1
21574.12,soft_decline,netbanking,good,1,10,ICICI,1
16082.91,timeout,card,bad,1,26,HDFC,0
45342.0,soft_decline,upi,bad,1,61,ICICI,0
9642.98,duplicate,upi,medium,1,8,ICICI,0
30809.9,timeout,card,good,3,35,None,0
20345.15,timeout,card,medium,2,45,ICICI,1
2150.01,soft_decline,card,medium,1,28,Axis,1
17429.69,timeout,upi,medium,3,67,None,0
13334.9,soft_decline,card,medium,2,40,SBI,0
34335.95,timeout,card,good,3,27,Axis,1
47444.65,soft_decline,netbanking,good,1,63,None,1
13475.55,timeout,card,good,2,23,ICICI,1
40592.15,soft_decline,card,good,2,15,HDFC,0
2862.45,soft_decline,card,good,3,21,SBI,1
26952.24,hard_decline,card,good,3,46,SBI,0
3620.45,soft_decline,netbanking,good,2,16,Axis,0
46708.25,timeout,card,bad,1,0,None,1
38340.93,soft_decline,card,bad,1,30,None,0
32931.7,soft_decline,netbanking,medium,2,11,SBI,1
41212.43,hard_decline,upi,medium,2,19,HDFC,0
32411.24,soft_decline,card,bad,1,18,SBI,1
48450.33,soft_decline,netbanking,medium,1,4,HDFC,0
35726.5,timeout,upi,good,3,14,HDFC,1
46240.46,soft_decline,card,bad,3,24,HDFC,0
25904.88,soft_decline,upi,medium,1,34,None,1
5941.51,soft_decline,netbanking,medium,2,54,None,1
26456.07,hard_decline,card,bad,2,62,HDFC,0
6430.95,hard_decline,upi,medium,3,46,None,0
29665.42,soft_decline,netbanking,bad,2,66,None,0
24176.4,timeout,upi,medium,2,63,None,1
31166.51,soft_decline,card,medium,2,21,HDFC,1
601.34,hard_decline,card,medium,2,68,HDFC,0
9822.54,soft_decline,upi,bad,3,1,HDFC,0
24617.39,timeout,card,good,2,24,None,1
47530.13,duplicate,netbanking,medium,1,60,Axis,0
19242.09,hard_decline,card,bad,3,4,HDFC,0
21276.16,duplicate,card,medium,2,27,None,0
35763.33,soft_decline,upi,good,2,65,SBI,0
30229.26,soft_decline,upi,good,2,14,None,1
15016.41,soft_decline,card,medium,3,54,Axis,0
20599.74,soft_decline,card,bad,2,37,Axis,0
10963.22,soft_decline,upi,medium,3,22,SBI,0
48304.47,soft_decline,netbanking,medium,1,13,ICICI,0
6618.66,hard_decline,upi,good,2,31,HDFC,0
18654.66,soft_decline,card,medium,3,43,HDFC,0
1389.36,soft_decline,card,medium,1,69,None,1
11166.8,soft_decline,netbanking,medium,3,57,None,1
39045.51,timeout,netbanking,bad,2,3,Axis,0
10138.64,soft_decline,card,bad,3,61,ICICI,1
4095.16,timeout,upi,good,2,59,HDFC,0
23775.21,timeout,card,medium,3,58,SBI,0
597.46,hard_decline,upi,good,1,28,Axis,0
4329.83,soft_decline,netbanking,good,2,18,ICICI,1
40400.53,soft_decline,card,good,1,16,ICICI,1
38596.52,hard_decline,upi,medium,2,3,SBI,0
45765.43,soft_decline,card,medium,3,43,SBI,1
42740.32,soft_decline,card,medium,1,3,None,1
34190.46,soft_decline,upi,bad,2,58,SBI,0
2711.41,timeout,card,good,1,11,None,0
39164.15,hard_decline,upi,medium,1,46,SBI,0
42290.99,timeout,card,medium,2,6,HDFC,0
39974.2,hard_decline,upi,good,3,11,HDFC,0
25473.1,timeout,card,bad,1,70,None,1
11721.8,hard_decline,upi,medium,2,53,SBI,1
42281.97,hard_decline,upi,bad,1,57,SBI,0
36385.42,duplicate,netbanking,medium,1,62,None,0
49039.98,timeout,netbanking,good,3,14,Axis,0
7869.06,soft_decline,card,good,2,36,HDFC,0
11360.66,soft_decline,card,bad,2,55,SBI,1
10668.73,timeout,upi,good,1,30,Axis,1
39647.73,timeout,upi,bad,3,14,HDFC,1
9426.67,hard_decline,card,medium,3,1,ICICI,0
3426.33,hard_decline,card,good,3,12,None,0
49928.18,timeout,upi,medium,2,4,None,1
1338.38,hard_decline,netbanking,good,2,47,ICICI,0
41778.68,timeout,netbanking,good,1,32,ICICI,1
18331.81,soft_decline,card,bad,3,31,ICICI,0
42096.61,duplicate,card,medium,3,52,None,0
27775.56,timeout,card,medium,2,20,SBI,1
45091.4,timeout,card,good,1,65,None,0
46317.03,soft_decline,upi,good,2,60,None,1
554.0,soft_decline,upi,medium,2,53,SBI,0
3863.07,hard_decline,card,medium,1,40,None,0
12592.9,timeout,card,bad,3,37,ICICI,1
33498.84,timeout,card,medium,3,32,ICICI,1
44424.78,soft_decline,netbanking,bad,1,7,HDFC,0
23051.1,timeout,card,good,3,35,ICICI,0
30387.96,timeout,card,good,1,32,None,1
9506.14,soft_decline,upi,good,1,28,SBI,0
40267.85,hard_decline,upi,bad,2,56,HDFC,0
48369.67,timeout,netbanking,bad,3,71,HDFC,1
13503.09,hard_decline,card,good,3,60,SBI,0
24791.81,timeout,upi,good,1,54,SBI,1
4397.19,hard_decline,card,medium,2,51,None,0
28000.92,duplicate,netbanking,bad,2,42,None,0
25188.89,soft_decline,upi,bad,3,25,HDFC,0
7307.38,hard_decline,netbanking,good,1,1,ICICI,0
22159.1,soft_decline,card,medium,3,54,Axis,1
16771.82,soft_decline,upi,bad,3,17,HDFC,0
26139.36,soft_decline,card,good,2,49,None,0
29324.15,soft_decline,card,medium,2,44,Axis,1
523.93,duplicate,card,medium,2,14,SBI,0
38074.2,duplicate,upi,good,2,6,Axis,0
35679.41,soft_decline,card,bad,1,26,HDFC,1
18377.69,timeout,netbanking,bad,3,39,SBI,0
2741.5,hard_decline,upi,medium,2,16,SBI,0
37771.13,timeout,card,good,3,31,SBI,0
47763.24,timeout,upi,bad,1,15,ICICI,0
12083.56,soft_decline,card,good,2,62,SBI,1
16243.88,timeout,card,good,1,59,None,0
9272.26,timeout,upi,medium,2,51,ICICI,1
28889.11,hard_decline,netbanking,medium,3,48,HDFC,1
7826.59,duplicate,card,good,1,48,ICICI,0
17874.08,duplicate,netbanking,medium,2,25,SBI,0
34880.95,hard_decline,upi,good,3,50,SBI,0
28049.79,timeout,card,bad,3,42,SBI,0
19384.48,duplicate,upi,bad,3,69,None,0
21070.46,soft_decline,upi,bad,2,70,None,0
28149.33,soft_decline,card,medium,3,8,SBI,1
392.65,soft_decline,netbanking,good,3,43,HDFC,0
4017.64,timeout,upi,bad,2,63,SBI,1
44074.78,timeout,card,bad,1,1,HDFC,1
3986.16,soft_decline,netbanking,good,3,35,ICICI,1
35369.5,duplicate,card,medium,2,2,None,0
46009.9,timeout,netbanking,medium,1,53,SBI,0
13607.11,timeout,card,medium,3,20,None,1
18587.52,soft_decline,upi,medium,2,66,None,1
28489.18,hard_decline,card,bad,2,8,SBI,0
44097.28,timeout,upi,good,3,11,None,1
47101.09,hard_decline,card,medium,1,71,Axis,0
37004.21,timeout,card,bad,1,36,HDFC,1
4422.33,timeout,card,medium,1,36,SBI,0
33490.79,soft_decline,netbanking,bad,3,66,Axis,0
20574.16,timeout,card,good,3,55,None,1
23587.98,soft_decline,upi,bad,1,62,None,0
2552.5,soft_decline,netbanking,good,1,25,Axis,1
9634.0,soft_decline,netbanking,bad,1,45,HDFC,0
39546.63,soft_decline,card,good,1,52,HDFC,1
22752.55,soft_decline,netbanking,medium,2,59,ICICI,1
15152.95,timeout,card,medium,3,31,ICICI,0
19262.55,timeout,upi,medium,1,61,ICICI,1
42734.54,hard_decline,upi,good,2,46,Axis,0
37475.05,timeout,card,bad,1,60,SBI,1
13688.54,soft_decline,card,medium,1,3,Axis,0
5963.34,soft_decline,card,medium,2,1,ICICI,1
12674.71,timeout,card,good,1,22,ICICI,0
46045.75,timeout,netbanking,bad,1,54,Axis,1
29121.28,timeout,card,medium,2,40,HDFC,0
26720.66,hard_decline,netbanking,bad,2,67,None,0
29860.04,timeout,card,medium,2,36,Axis,1
18364.81,timeout,netbanking,good,2,10,HDFC,1
40374.64,duplicate,upi,medium,2,35,Axis,0
26211.98,soft_decline,netbanking,bad,1,14,HDFC,1
5925.72,hard_decline,card,medium,3,66,SBI,0
6540.35,timeout,upi,bad,2,29,ICICI,1
26889.27,duplicate,card,good,3,56,None,0
46834.85,soft_decline,card,medium,1,61,SBI,0
15486.77,hard_decline,upi,bad,2,32,None,0
43490.1,soft_decline,upi,good,3,64,ICICI,1
38228.37,hard_decline,card,good,3,0,Axis,0
12465.84,soft_decline,upi,bad,3,2,Axis,0
1913.4,soft_decline,upi,medium,3,8,SBI,1
5182.18,hard_decline,card,medium,3,31,None,0
36451.85,soft_decline,upi,medium,2,44,HDFC,0
10063.52,soft_decline,upi,bad,2,56,None,0
18626.42,soft_decline,card,bad,2,20,HDFC,0
25134.79,soft_decline,upi,medium,3,22,HDFC,0
36300.86,duplicate,upi,good,3,25,ICICI,0
5750.24,hard_decline,netbanking,good,1,71,Axis,0
20377.68,timeout,card,bad,3,29,Axis,1
24305.14,hard_decline,netbanking,medium,1,68,SBI,0
27087.27,duplicate,card,bad,1,23,ICICI,0
40936.2,hard_decline,card,medium,2,63,Axis,0
8666.74,hard_decline,card,good,3,34,HDFC,0
40410.79,hard_decline,netbanking,medium,3,21,Axis,1
34674.63,timeout,upi,good,1,38,HDFC,1
27837.95,hard_decline,card,bad,1,54,HDFC,1
35006.44,soft_decline,card,bad,3,6,None,1
20659.69,soft_decline,card,good,1,61,None,1
7006.04,timeout,card,medium,3,38,HDFC,0
33321.69,hard_decline,upi,bad,3,19,Axis,0
26281.15,soft_decline,upi,medium,1,55,HDFC,1
32004.8,soft_decline,netbanking,medium,2,65,None,0
16966.14,hard_decline,netbanking,medium,3,14,ICICI,0
45352.64,timeout,upi,bad,1,20,None,1
29409.76,soft_decline,card,medium,1,33,HDFC,1
4361.58,soft_decline,card,bad,1,34,None,0
22545.22,timeout,upi,bad,3,4,SBI,0
37842.17,timeout,card,bad,3,55,ICICI,1
39727.31,soft_decline,upi,bad,3,6,Axis,0
24780.39,timeout,netbanking,bad,1,52,ICICI,1
44747.9,hard_decline,netbanking,good,2,43,ICICI,0
13456.66,hard_decline,card,good,2,57,HDFC,0
20588.87,duplicate,card,good,3,41,ICICI,0
44939.99,duplicate,netbanking,good,3,17,None,0
44823.21,soft_decline,netbanking,good,3,5,SBI,1
34317.07,soft_decline,card,medium,2,3,ICICI,0
42963.13,soft_decline,upi,good,2,68,None,1
4529.79,soft_decline,upi,medium,3,13,None,0
43263.25,soft_decline,card,bad,1,40,ICICI,0
16098.93,soft_decline,card,bad,2,46,HDFC,0
8998.74,duplicate,netbanking,bad,3,52,HDFC,0
12044.55,timeout,upi,good,2,20,Axis,1
20956.63,hard_decline,card,medium,1,12,Axis,1
12634.48,hard_decline,upi,medium,1,65,None,0
16096.32,soft_decline,upi,medium,2,14,HDFC,1
6835.43,soft_decline,netbanking,medium,3,44,None,0
14879.22,soft_decline,card,good,2,64,HDFC,1
28656.96,timeout,netbanking,good,3,45,SBI,1
22148.5,soft_decline,card,bad,2,2,None,0
17401.27,timeout,upi,bad,1,16,Axis,1
37347.96,timeout,upi,medium,2,16,Axis,1
44686.15,soft_decline,card,good,3,19,ICICI,0
37863.78,soft_decline,card,medium,3,3,None,1
16666.84,timeout,netbanking,good,1,14,HDFC,1
37247.66,duplicate,upi,bad,3,56,ICICI,0
7683.81,timeout,card,bad,3,44,SBI,0
6602.87,soft_decline,card,good,1,26,HDFC,1
17346.79,hard_decline,card,good,3,19,SBI,0
40404.35,soft_decline,card,medium,3,5,HDFC,1
12392.78,duplicate,netbanking,good,2,17,None,0
3256.35,timeout,upi,bad,2,48,ICICI,1
6672.31,timeout,netbanking,bad,2,23,Axis,1
42951.37,hard_decline,card,good,2,10,None,0
31725.79,timeout,upi,good,2,17,None,1
12734.74,soft_decline,card,bad,2,34,None,0
27809.26,soft_decline,upi,medium,2,54,None,1
26426.22,soft_decline,card,medium,1,27,HDFC,1
32806.26,duplicate,card,good,2,35,ICICI,0
11736.06,timeout,upi,good,3,23,SBI,1
43233.71,soft_decline,card,medium,1,32,ICICI,1
15537.49,timeout,upi,medium,2,36,None,1
34737.17,soft_decline,upi,good,2,12,None,1
904.62,soft_decline,upi,good,3,15,None,1
18695.59,soft_decline,netbanking,medium,1,42,ICICI,1
17650.32,hard_decline,card,bad,3,49,None,0
27219.87,hard_decline,card,good,3,12,Axis,0
3729.54,hard_decline,netbanking,bad,1,70,ICICI,0
39527.56,timeout,upi,good,3,34,ICICI,1
10967.26,soft_decline,card,medium,1,34,None,0
33884.19,timeout,netbanking,bad,3,23,Axis,0
40180.28,soft_decline,card,medium,1,52,HDFC,1
28137.66,timeout,card,good,2,38,HDFC,1
37070.07,timeout,card,good,1,18,None,0
33126.83,timeout,card,good,3,43,HDFC,0
17840.94,hard_decline,card,bad,3,45,SBI,0
40462.04,timeout,card,good,2,44,Axis,1
14805.6,soft_decline,card,good,2,31,None,0
28603.52,timeout,card,good,2,4,SBI,1
37295.35,soft_decline,card,medium,1,5,HDFC,1
19009.9,soft_decline,upi,bad,1,6,ICICI,0
15208.1,hard_decline,card,good,1,14,HDFC,0
23021.37,timeout,card,medium,1,19,ICICI,1
40916.38,soft_decline,card,good,1,58,None,1
46503.1,duplicate,card,medium,3,3,None,0
27299.66,duplicate,card,good,3,39,HDFC,0
33107.16,timeout,card,good,3,64,SBI,1
45173.35,hard_decline,upi,medium,1,34,ICICI,0
5017.49,timeout,upi,bad,2,43,Axis,1
11680.72,soft_decline,netbanking,bad,3,6,None,0
35474.11,hard_decline,upi,medium,3,21,Axis,0
41204.85,duplicate,card,good,1,22,None,0
42865.75,duplicate,card,good,1,64,ICICI,0
20813.85,duplicate,upi,medium,1,19,HDFC,0
4558.06,soft_decline,card,bad,3,31,SBI,0
21945.3,soft_decline,card,bad,2,35,SBI,0
11613.66,soft_decline,card,medium,1,17,SBI,0
14630.7,hard_decline,upi,medium,1,32,ICICI,0
38636.15,soft_decline,netbanking,medium,2,68,SBI,0
3868.8,soft_decline,netbanking,medium,2,8,None,0
41396.3,timeout,card,medium,2,41,ICICI,0
21440.69,timeout,card,good,1,70,Axis,0
29843.59,timeout,netbanking,good,1,3,HDFC,1
4573.65,timeout,upi,good,3,45,ICICI,1
16934.22,soft_decline,card,medium,3,71,None,0
4576.08,soft_decline,upi,medium,3,23,Axis,0
48081.03,timeout,upi,bad,3,71,HDFC,1
40382.36,hard_decline,netbanking,bad,3,68,ICICI,1
23035.67,hard_decline,upi,bad,3,22,None,0
11257.77,soft_decline,card,good,1,54,ICICI,0
46679.41,soft_decline,upi,medium,3,14,Axis,0
17295.37,timeout,netbanking,medium,1,50,Axis,0
8133.12,timeout,upi,bad,1,49,SBI,1
28201.9,duplicate,upi,good,2,46,HDFC,0
47194.33,hard_decline,netbanking,good,1,24,ICICI,0
291.13,hard_decline,upi,medium,1,38,None,0
11982.43,timeout,card,bad,1,67,HDFC,1
46928.54,hard_decline,upi,bad,2,45,None,0
8637.19,hard_decline,upi,medium,1,71,None,0
5750.85,duplicate,card,bad,2,12,None,0
28552.34,timeout,card,good,3,37,ICICI,1
43106.01,duplicate,upi,medium,1,35,SBI,0
23907.78,soft_decline,card,bad,3,36,None,0
49728.76,hard_decline,upi,good,1,41,None,0
33990.67,timeout,card,good,2,18,HDFC,1
3796.34,soft_decline,netbanking,bad,3,36,HDFC,0
49642.32,timeout,card,medium,1,64,None,1
20453.92,soft_decline,card,bad,1,38,None,0
14441.39,timeout,card,good,2,25,ICICI,0
27938.17,timeout,upi,medium,1,41,None,0
15284.95,soft_decline,card,medium,3,61,ICICI,1
4414.23,hard_decline,card,bad,2,52,HDFC,0
171.27,timeout,upi,good,3,66,Axis,1
22534.21,timeout,card,medium,3,49,SBI,1
41859.48,hard_decline,upi,good,1,68,ICICI,0
28658.53,timeout,upi,bad,1,28,None,1
49960.44,hard_decline,upi,good,2,1,SBI,1
14413.65,hard_decline,card,good,2,17,SBI,0
14094.71,soft_decline,upi,medium,2,59,Axis,1
8071.5,duplicate,card,medium,3,13,ICICI,0
8286.77,soft_decline,netbanking,good,3,39,Axis,0
14330.81,hard_decline,netbanking,good,3,63,ICICI,0
39662.72,timeout,card,bad,3,29,Axis,0
45297.26,soft_decline,card,good,1,28,ICICI,1
48756.85,hard_decline,card,good,2,28,HDFC,0
11691.25,soft_decline,card,good,1,18,ICICI,1
44076.75,timeout,upi,bad,1,57,None,0
16479.93,hard_decline,upi,good,3,39,None,0
5730.74,timeout,card,bad,2,8,None,1
43514.24,timeout,upi,bad,3,30,None,0
31841.67,timeout,netbanking,medium,3,14,Axis,1
8320.07,timeout,upi,good,2,33,HDFC,1
21548.58,hard_decline,card,medium,2,61,ICICI,1
14434.16,soft_decline,upi,bad,1,56,Axis,0
36866.05,timeout,upi,bad,3,20,HDFC,0
22725.47,duplicate,netbanking,bad,3,53,HDFC,0
49465.07,hard_decline,card,good,3,36,HDFC,0
2831.77,soft_decline,card,medium,2,39,HDFC,1
17815.26,soft_decline,upi,good,3,19,HDFC,1
24146.82,hard_decline,upi,medium,3,70,HDFC,0
25206.36,soft_decline,upi,medium,3,17,SBI,1
15865.2,hard_decline,card,good,3,43,ICICI,0
36489.09,hard_decline,upi,good,1,55,None,1
43749.88,hard_decline,card,good,2,16,None,0
46942.09,soft_decline,card,medium,1,41,None,1
40274.16,timeout,upi,bad,2,70,SBI,1
42543.95,timeout,card,medium,3,27,None,1
27572.21,duplicate,card,bad,2,20,Axis,0
41311.82,hard_decline,upi,good,1,36,HDFC,1
15244.85,soft_decline,upi,good,3,22,Axis,0
19984.09,duplicate,card,good,1,47,None,0
15913.96,timeout,upi,medium,1,58,ICICI,1
23422.63,soft_decline,card,medium,1,51,None,1
14350.42,soft_decline,card,bad,2,16,None,0
48084.41,soft_decline,card,medium,1,37,Axis,1
15710.95,soft_decline,card,medium,2,0,None,0
4992.42,soft_decline,netbanking,good,1,32,HDFC,1
26388.18,duplicate,card,good,1,43,None,0
2949.24,hard_decline,upi,good,2,19,Axis,0
5616.1,timeout,netbanking,medium,2,46,None,1
11047.53,timeout,netbanking,medium,1,68,SBI,1
23271.08,timeout,card,good,1,41,ICICI,0
21719.22,timeout,netbanking,medium,3,25,None,0
40004.62,duplicate,netbanking,medium,1,48,None,0
36999.79,hard_decline,card,good,1,70,ICICI,0
21373.28,duplicate,card,medium,3,17,None,0
16751.84,timeout,card,bad,1,8,HDFC,0
15891.79,soft_decline,upi,good,1,65,HDFC,1
38722.35,timeout,upi,medium,2,59,SBI,1
2698.41,timeout,card,good,2,36,HDFC,1
739.8,duplicate,upi,bad,2,46,SBI,0
39797.67,soft_decline,card,bad,1,28,None,0
23909.6,hard_decline,netbanking,medium,2,62,None,0
6630.97,soft_decline,card,good,1,14,ICICI,1
11854.74,soft_decline,upi,medium,3,8,HDFC,1
46631.95,soft_decline,card,good,2,65,Axis,0
42989.2,hard_decline,card,good,3,0,ICICI,0
35518.27,timeout,upi,medium,1,8,HDFC,1
24163.04,soft_decline,card,good,1,56,HDFC,1
26064.15,hard_decline,upi,good,3,55,None,1
48764.7,soft_decline,netbanking,bad,3,19,None,0
48291.95,soft_decline,card,medium,3,1,None,1
10841.93,hard_decline,netbanking,good,3,0,ICICI,0
40574.12,soft_decline,card,medium,2,53,None,1
9942.41,hard_decline,card,bad,3,18,None,0
10755.52,soft_decline,card,good,2,17,Axis,1
33837.04,soft_decline,netbanking,medium,3,23,ICICI,0
20309.55,hard_decline,card,bad,3,51,None,0
46584.07,hard_decline,netbanking,medium,2,19,SBI,0
4541.59,soft_decline,netbanking,good,1,10,Axis,1
25625.13,hard_decline,card,good,1,59,SBI,0
45934.22,timeout,upi,bad,1,15,ICICI,0
45215.27,timeout,upi,bad,1,12,HDFC,1
7910.81,soft_decline,card,bad,2,52,None,1
18395.22,hard_decline,card,bad,1,5,SBI,0
30994.16,timeout,card,medium,2,24,ICICI,1
8053.8,soft_decline,upi,bad,2,62,None,0
48404.31,timeout,upi,medium,2,46,Axis,1
45745.99,duplicate,card,bad,2,14,None,0
8430.81,timeout,card,good,2,53,None,1
6145.66,timeout,netbanking,bad,3,42,ICICI,1
4361.88,timeout,card,good,2,13,Axis,1
45481.24,timeout,upi,good,1,33,SBI,0
9761.83,timeout,card,medium,2,1,None,0
20872.62,timeout,netbanking,medium,1,19,ICICI,1
22497.68,timeout,netbanking,good,2,15,ICICI,1
29990.65,soft_decline,card,bad,1,66,None,1
3679.59,soft_decline,card,medium,2,29,SBI,1
11415.26,timeout,card,bad,3,50,SBI,1
46581.37,soft_decline,card,bad,1,2,None,0
45429.66,timeout,card,medium,1,50,ICICI,0
39086.4,duplicate,upi,good,2,45,Axis,0
1068.12,timeout,card,good,1,39,None,0
16417.64,duplicate,card,medium,2,28,SBI,0
31435.14,timeout,upi,medium,3,22,ICICI,0
13831.99,soft_decline,upi,medium,3,16,None,1
45488.38,timeout,card,medium,2,68,ICICI,0
31731.08,soft_decline,upi,good,2,65,None,0
3688.15,hard_decline,upi,medium,3,22,SBI,0
45459.38,soft_decline,upi,good,1,22,HDFC,1
47892.56,soft_decline,card,bad,1,6,Axis,0
3977.85,hard_decline,card,good,1,42,HDFC,0
26664.78,soft_decline,netbanking,medium,3,61,SBI,0
